          0.000,          0.000,          0.000
          0.031,        100.000,          0.000
          0.061,        100.000,          0.000
          0.094,        100.000,          5.000
          0.103,        100.000,          9.000
          0.124,        100.000,         18.000
          0.139,        100.000,         26.000
          0.169,        100.000,         38.000
          0.187,        100.000,         44.000
          0.202,        100.000,         50.000
          0.221,        100.000,         57.000
          0.236,        100.000,         63.000
          0.255,        100.000,         68.000
          0.264,        100.000,         70.000
          0.288,        100.000,         74.000
          0.297,        100.000,         74.000
          0.322,        100.000,         78.000
          0.330,        100.000,         80.000
          0.338,        100.000,         81.000
          0.354,        100.000,         85.000
          0.371,        100.000,         88.000
          0.390,        100.000,         93.000
          0.409,        100.000,         98.000
          0.426,        100.000,        100.000
          0.443,        100.000,        101.000
          0.451,        100.000,        101.000
          0.476,        100.000,        103.000
          0.485,        100.000,        104.000
          0.493,        100.000,        105.000
          0.510,        100.000,        107.000
          0.527,        100.000,        110.000
          0.543,        100.000,        112.000
          0.561,        100.000,        114.000
          0.577,        100.000,        116.000
          0.594,        100.000,        114.000
          0.611,        100.000,        116.000
          0.619,        100.000,        116.000
          0.667,        100.000,        119.000
          0.684,        100.000,        121.000
          0.701,        100.000,        123.000
          0.717,        100.000,        122.000
          0.735,        100.000,        121.000
          0.753,        100.000,        123.000
          0.764,        100.000,        123.000
          0.787,        100.000,        125.000
          0.797,        100.000,        125.000
          0.841,        100.000,        126.000
          0.887,        100.000,        127.000
          0.919,        100.000,        128.000
          0.965,        100.000,        129.000
          0.984,        100.000,        128.000
          1.001,        100.000,        129.000
          1.009,        100.000,        130.000
          1.053,        100.000,        131.000
          1.061,        100.000,        132.000
          1.083,        100.000,        132.000
          1.091,        100.000,        132.000
          1.131,        100.000,        131.000
          1.139,        100.000,        131.000
          1.156,        100.000,        132.000
          1.171,        100.000,        133.000
          1.187,        100.000,        134.000
          1.204,        100.000,        134.000
          1.219,        100.000,        132.000
          1.229,        100.000,        131.000
          1.253,        100.000,        132.000
          1.261,        100.000,        132.000
          1.286,        100.000,        133.000
          1.295,        100.000,        133.000
          1.335,        100.000,        132.000
          1.345,        100.000,        131.000
          1.368,        100.000,        132.000
          1.377,        100.000,        132.000
          1.385,        100.000,        132.000
          1.401,        100.000,        133.000
          1.419,        100.000,        134.000
          1.437,        100.000,        135.000
          1.445,        100.000,        133.000
          1.471,        100.000,        132.000
          1.479,        100.000,        132.000
          1.521,        100.000,        134.000
          1.527,        100.000,        134.000
          1.545,        100.000,        135.000
          1.561,        100.000,        135.000
          1.580,        100.000,        133.000
