          0.000,          0.000,          0.000
          0.036,        255.000,          0.000
          0.082,        255.000,         45.000
          0.113,        255.000,        110.000
          0.126,        255.000,        140.000
          0.158,        255.000,        222.000
          0.170,        255.000,        256.000
          0.185,        255.000,        299.000
          0.202,        255.000,        344.000
          0.220,        255.000,        395.000
          0.235,        255.000,        442.000
          0.252,        255.000,        486.000
          0.269,        255.000,        537.000
          0.286,        255.000,        581.000
          0.294,        255.000,        603.000
          0.330,        255.000,        689.000
          0.376,        255.000,        777.000
          0.401,        255.000,        820.000
          0.407,        255.000,        829.000
          0.418,        255.000,        842.000
          0.438,        255.000,        866.000
          0.453,        255.000,        882.000
          0.470,        255.000,        896.000
          0.485,        255.000,        909.000
          0.504,        255.000,        921.000
          0.522,        255.000,        933.000
          0.529,        255.000,        935.000
          0.554,        255.000,        947.000
          0.563,        255.000,        952.000
          0.588,        255.000,        961.000
          0.596,        255.000,        961.000
          0.621,        255.000,        970.000
          0.630,        255.000,        971.000
          0.638,        255.000,        976.000
          0.653,        255.000,        977.000
          0.672,        255.000,        980.000
          0.687,        255.000,        982.000
          0.705,        255.000,        985.000
          0.724,        255.000,        986.000
          0.731,        255.000,        985.000
          0.768,        255.000,        986.000
          0.814,        255.000,        988.000
          0.862,        255.000,        990.000
          0.886,        255.000,        993.000
          0.902,        255.000,        997.000
          0.919,        255.000,        999.000
          0.936,        255.000,        999.000
          0.952,        255.000,        998.000
          0.972,        255.000,       1000.000
          0.980,        255.000,        998.000
          1.018,        255.000,        996.000
          1.064,        255.000,        996.000
          1.084,        255.000,        997.000
          1.091,        255.000,        995.000
          1.138,        255.000,        996.000
          1.170,        255.000,        996.000
          1.227,        255.000,        992.000
          1.234,        255.000,        998.000
          1.250,        255.000,        997.000
          1.266,        255.000,        995.000
          1.284,        255.000,        997.000
          1.300,        255.000,        998.000
          1.308,        255.000,        996.000
          1.350,        255.000,        996.000
          1.357,        255.000,        999.000
          1.374,        255.000,        999.000
          1.390,        255.000,        996.000
          1.408,        255.000,        999.000
          1.418,        255.000,        997.000
          1.441,        255.000,        998.000
          1.458,        255.000,        998.000
          1.466,        255.000,        998.000
          1.506,        255.000,        996.000
          1.516,        255.000,       1000.000
          1.533,        255.000,        998.000
          1.540,        255.000,       1001.000
          1.585,        255.000,        996.000
          1.594,        255.000,        998.000
          1.617,        255.000,        998.000
          1.623,        255.000,       1001.000
          1.663,        255.000,        997.000
          1.671,        255.000,       1002.000
          1.688,        255.000,        999.000
          1.705,        255.000,       1000.000
          1.721,        255.000,       1000.000
          1.739,        255.000,       1000.000
          1.745,        255.000,        998.000
          1.787,        255.000,        997.000
          1.795,        255.000,       1000.000
          1.809,        255.000,        999.000
          1.827,        255.000,        999.000
          1.845,        255.000,        999.000
          1.860,        255.000,        999.000
          1.879,        255.000,       1000.000
          1.889,        255.000,       1000.000
          1.911,        255.000,        999.000
          1.921,        255.000,       1001.000
          1.945,        255.000,        998.000
          1.954,        255.000,       1000.000
          1.979,        255.000,        998.000
          1.996,        255.000,        998.000
          2.011,        255.000,        998.000
          2.029,        255.000,        997.000
          2.049,        255.000,        998.000
          2.057,        255.000,        996.000
          2.095,        255.000,        996.000
          2.105,        255.000,       1000.000
          2.122,        255.000,        999.000
          2.137,        255.000,        999.000
          2.155,        255.000,        999.000
          2.172,        255.000,       1000.000
          2.189,        255.000,        999.000
          2.199,        255.000,        999.000
          2.223,        255.000,        999.000
          2.233,        255.000,        998.000
          2.267,        255.000,        998.000
          2.277,        255.000,       1001.000
          2.294,        255.000,       1000.000
          2.310,        255.000,       1002.000
          2.325,        255.000,       1001.000
          2.346,        255.000,       1003.000
          2.354,        255.000,       1005.000
          2.392,        255.000,       1000.000
          2.414,        255.000,       1001.000
          2.432,        255.000,       1003.000
          2.448,        255.000,       1002.000
          2.465,        255.000,       1001.000
          2.482,        255.000,       1004.000
          2.498,        255.000,       1001.000
          2.517,        255.000,       1003.000
          2.527,        255.000,       1001.000
          2.551,        255.000,       1002.000
          2.559,        255.000,       1000.000
          2.607,        255.000,        998.000
          2.633,        255.000,        998.000
          2.643,        255.000,       1005.000
          2.653,        255.000,       1006.000
          2.665,        255.000,       1004.000
          2.683,        255.000,       1004.000
          2.701,        255.000,       1004.000
          2.718,        255.000,       1005.000
          2.735,        255.000,       1003.000
          2.743,        255.000,       1004.000
          2.768,        255.000,       1004.000
          2.776,        255.000,       1002.000
          2.812,        255.000,        999.000
          2.820,        255.000,       1001.000
          2.835,        255.000,        999.000
          2.854,        255.000,       1000.000
          2.872,        255.000,       1000.000
          2.887,        255.000,        998.000
          2.904,        255.000,        998.000
          2.920,        255.000,        997.000
          2.938,        255.000,        997.000
          2.948,        255.000,        998.000
          2.982,        255.000,        995.000
          3.028,        255.000,        995.000
          3.048,        255.000,        996.000
          3.058,        255.000,        997.000
          3.082,        255.000,       1001.000
          3.090,        255.000,        997.000
          3.132,        255.000,       1000.000
          3.164,        255.000,        998.000
          3.182,        255.000,       1002.000
          3.199,        255.000,       1002.000
          3.216,        255.000,       1003.000
          3.235,        255.000,       1002.000
          3.251,        255.000,       1002.000
          3.259,        255.000,       1000.000
          3.303,        255.000,        999.000
          3.312,        255.000,       1001.000
          3.329,        255.000,       1002.000
          3.337,        255.000,       1002.000
          3.387,        255.000,       1003.000
          3.397,        255.000,       1005.000
          3.414,        255.000,       1004.000
          3.431,        255.000,       1004.000
          3.450,        255.000,       1004.000
          3.468,        255.000,       1003.000
          3.483,        255.000,       1002.000
          3.492,        255.000,       1000.000
          3.536,        255.000,       1001.000
          3.544,        255.000,       1002.000
          3.562,        255.000,       1002.000
          3.570,        255.000,       1002.000
          3.612,        255.000,       1000.000
          3.623,        255.000,       1001.000
          3.640,        255.000,       1003.000
          3.657,        255.000,       1004.000
          3.675,        255.000,       1002.000
          3.683,        255.000,       1002.000
          3.707,        255.000,       1004.000
          3.717,        255.000,       1004.000
          3.740,        255.000,       1004.000
          3.749,        255.000,       1003.000
          3.757,        255.000,       1006.000
          3.773,        255.000,       1005.000
          3.790,        255.000,       1003.000
          3.807,        255.000,       1006.000
          3.823,        255.000,       1005.000
          3.842,        255.000,       1004.000
          3.857,        255.000,       1003.000
          3.867,        255.000,       1006.000
          3.892,        255.000,       1005.000
          3.899,        255.000,       1004.000
          3.924,        255.000,       1004.000
          3.934,        255.000,       1006.000
          3.956,        255.000,       1005.000
          3.966,        255.000,       1004.000
          3.990,        255.000,       1005.000
          3.999,        255.000,       1004.000
          4.006,        255.000,       1007.000
          4.022,        255.000,       1006.000
          4.038,        255.000,       1004.000
          4.057,        255.000,       1005.000
          4.072,        255.000,       1006.000
          4.089,        255.000,       1005.000
          4.107,        255.000,       1005.000
          4.122,        255.000,       1003.000
          4.141,        255.000,       1003.000
          4.151,        255.000,       1002.000
          4.175,        255.000,        997.000
          4.183,        255.000,        998.000
          4.219,        255.000,        996.000
          4.227,        255.000,       1000.000
          4.245,        255.000,        997.000
          4.263,        255.000,        998.000
