# t,u,y
-0.986772,8.500000,14.106445
-0.956768,8.500000,14.106445
-0.926763,8.500000,14.106445
-0.896762,8.500000,14.106445
-0.866752,8.500000,14.106445
-0.836742,8.500000,14.106445
-0.806737,8.500000,14.106445
-0.776733,8.500000,14.106445
-0.746730,8.500000,14.238281
-0.716720,8.500000,14.238281
-0.686713,8.500000,14.238281
-0.656700,8.500000,14.238281
-0.626699,8.500000,14.238281
-0.596699,8.500000,14.238281
-0.566684,8.500000,14.238281
-0.536677,8.500000,14.238281
-0.506674,8.500000,14.238281
-0.476662,8.500000,14.106445
-0.446659,8.500000,14.106445
-0.416652,8.500000,14.106445
-0.386647,8.500000,14.106445
-0.356552,8.500000,14.106445
-0.326560,8.500000,14.106445
-0.296529,8.500000,14.106445
-0.266520,8.500000,14.106445
-0.236515,8.500000,14.106445
-0.206513,8.500000,14.238281
-0.176506,8.500000,14.238281
-0.146497,8.500000,14.238281
-0.117075,8.500000,14.238281
-0.085515,8.500000,14.238281
-0.055504,8.500000,14.304199
-0.025496,8.500000,14.304199
0.004507,11.500000,14.370117
0.034519,11.500000,14.370117
0.064522,11.500000,14.501953
0.094528,11.500000,14.765625
0.124529,11.500000,15.292969
0.154535,11.500000,15.952148
0.184535,11.500000,16.875000
0.214538,11.500000,17.797852
0.244543,11.500000,18.852539
0.274550,11.500000,19.907227
0.304555,11.500000,20.961914
0.334558,11.500000,21.884766
0.364568,11.500000,22.675781
0.394582,11.500000,23.203125
0.394600,11.500000,23.466797
0.486695,11.500000,23.071289
0.516691,11.500000,22.543945
0.546702,11.500000,21.884766
0.576715,11.500000,21.093750
0.606719,11.500000,20.104980
0.636733,11.500000,19.116211
0.666744,11.500000,18.259277
0.696750,11.500000,17.468262
0.726764,11.500000,16.940918
0.756767,11.500000,16.611328
0.786771,11.500000,16.479492
0.816777,11.500000,16.611328
0.846787,11.500000,17.006836
0.876796,11.500000,17.666016
0.906796,11.500000,18.325195
0.936798,11.500000,19.116211
0.966800,11.500000,20.039062
0.996807,11.500000,20.895996
1.026814,11.500000,21.621094
1.056820,11.500000,22.148438
1.086824,11.500000,22.478027
1.116833,11.500000,22.543945
1.146836,11.500000,22.478027
1.176848,11.500000,22.214355
1.206859,11.500000,21.752930
1.236863,11.500000,21.093750
1.266866,11.500000,20.368652
1.296881,11.500000,19.577637
1.326884,11.500000,18.786621
1.356896,11.500000,18.193359
1.386915,11.500000,17.666016
1.416928,11.500000,17.270508
1.446938,11.500000,17.138672
1.476940,11.500000,17.138672
1.506928,11.500000,17.270508
1.536946,11.500000,17.731934
1.566946,11.500000,18.259277
1.596958,11.500000,18.852539
1.626965,11.500000,19.577637
1.656967,11.500000,20.170898
1.686980,11.500000,20.830078
1.716988,11.500000,21.357422
1.747001,11.500000,21.687012
1.777009,11.500000,21.884766
1.807012,11.500000,21.884766
1.837012,11.500000,21.687012
1.867019,11.500000,21.423340
1.897033,11.500000,20.961914
1.927045,11.500000,20.434570
1.957046,11.500000,19.907227
1.987048,11.500000,19.313965
